transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
2244,179,61.04737978466548,POS,Food,FR,20,0.0089563577108186,0.0058232102443898,0
2842,297,188.91346196522383,Online,Food,DE,13,0.2063904920794891,0.2744373281749708,0
5105,250,140.6685511314712,Online,Clothing,DE,7,0.2428793221528307,0.0328011315432005,0
2378,911,68.07489878613958,QR,Food,FR,13,0.2802214633912038,0.0057889378833969,0
9362,955,95.29938779495376,ATM,Clothing,DE,10,0.0275747333300617,0.1539434202373549,0
8867,688,42.85179730407212,QR,Grocery,DE,9,0.0230345705519576,0.0607635503005447,0
5182,709,90.01681629067922,ATM,Food,TR,20,0.0353123512506904,0.1662214361657013,0
1505,138,62.80703054385422,Online,Grocery,UK,12,0.2034606478387708,0.0732554994176363,0
8223,463,118.18849533639153,POS,Food,TR,21,0.184986332913823,0.0860450513769679,0
980,96,23.79265464769924,POS,Electronics,UK,21,0.1399650291391402,0.0742974232548785,0
7360,711,107.90364485456212,ATM,Electronics,TR,19,0.0952668780351398,0.1400530189325389,0
2332,292,56.0017823988795,POS,Travel,UK,7,0.2244497741484258,0.0069453629208602,0
1329,621,81.1072555607553,QR,Clothing,TR,7,0.0801093188878867,0.0375467982373583,0
3566,134,126.59626606844267,ATM,Travel,DE,8,0.1674497849157672,0.2819166237775011,0
386,637,178.99148593618096,ATM,Grocery,US,16,0.1464941940853179,0.2417635409528391,0
7195,279,129.26254127711337,ATM,Electronics,UK,8,0.062930229968525,0.2951381390257583,0
3848,918,108.18168818343968,ATM,Grocery,DE,23,0.0780191490161391,0.11399814066425,0
36,548,54.65961369865704,Online,Electronics,DE,17,0.2024173234252667,0.0993020148451366,0
8931,102,133.2343025131084,ATM,Electronics,UK,7,0.0040565984121226,0.2487140028293203,0
396,622,171.07914283363368,ATM,Travel,UK,7,0.0100041531841962,0.1437694466489332,0
4650,511,141.42515399100083,POS,Clothing,DE,21,0.0225637470632964,0.1134523060505798,0
988,58,126.87926535219027,ATM,Grocery,FR,19,0.0260588329466105,0.062676407271834,0
6321,478,124.17218341391592,Online,Travel,US,21,0.1929538978322601,0.2305939026415298,0
9646,694,1909.7273810401516,Online,Electronics,US,11,0.9933839236760376,0.886070782863841,1
3716,55,97.42352809067798,QR,Travel,UK,7,0.2705363500189956,0.1313853027174761,0
7954,352,148.40880764377124,ATM,Food,UK,20,0.1835913789555153,0.2388556116086291,0
2396,915,115.00754756180876,Online,Food,UK,20,0.1355929963323388,0.2988470552051538,0
6021,188,95.71235261897664,POS,Clothing,FR,22,0.2129128566701658,0.1328716949900018,0
51,193,53.650280666271854,Online,Grocery,DE,22,0.0184041178488914,0.0314710894576054,0
7422,347,78.92688513189012,POS,Electronics,TR,13,0.2655197740035959,0.0089816070992514,0
2712,619,125.96731647985668,POS,Grocery,US,21,0.2260092955337997,0.2625741627131738,0
3088,321,83.32613749532305,ATM,Food,DE,18,0.1954484182591448,0.273919971650792,0
4371,12,166.60159058156168,QR,Travel,FR,14,0.1167482421630333,0.1941114213227326,0
6546,210,38.92647614383377,POS,Travel,US,23,0.237867074512613,0.1530086969479694,0
9888,278,1853.0967597977503,Online,Clothing,DE,11,0.973942050608788,0.7273967320159925,1
6973,15,109.24733846630394,Online,Grocery,TR,14,0.1961455525698962,0.224450967363555,0
6687,574,1.0,QR,Clothing,FR,16,0.1466437787436632,0.255631308788329,0
6441,642,58.19024309202101,POS,Clothing,US,13,0.1118244019376142,0.0421802885727791,0
9618,174,22.168429062989272,ATM,Travel,US,20,0.8593366636892722,0.8216252891473884,1
9712,548,1220.9535407518003,QR,Food,NG,9,0.904923721295712,0.8821494781114568,1
7890,529,98.32075124100022,ATM,Travel,DE,8,0.016754329896292,0.1297015895122122,0
9359,840,163.80494144089096,Online,Food,US,14,0.2221692162699937,0.1409251208609349,0
2535,542,75.49107459314996,POS,Grocery,UK,17,0.0397301788488236,0.1774282849632508,0
8964,988,174.9197478709425,QR,Food,US,11,0.1903261093363312,0.2029829111811864,0
2614,902,110.72144652062237,ATM,Travel,TR,14,0.1272073439100951,0.2499350326108905,0
3665,326,102.18807642199675,Online,Grocery,UK,8,0.1303654535924995,0.2056271943861058,0
7331,338,157.33361340642415,Online,Food,TR,17,0.2431433835507064,0.0476237120025931,0
2208,780,162.78830876342795,ATM,Electronics,DE,10,0.1886039740997622,0.0781401631983552,0
6592,17,179.6761999304741,POS,Electronics,FR,18,0.0776953086613644,0.1693645990769043,0
2225,607,103.47458063598168,POS,Travel,US,9,0.1506930153660181,0.2427391346821249,0
5074,621,16.390724546193397,QR,Grocery,US,22,0.1704670870337195,0.0418275559971943,0
4018,297,98.0792095349031,POS,Food,US,15,0.0986310037242918,0.2421310287144445,0
6015,580,66.2756412809614,ATM,Grocery,US,7,0.2135160843399614,0.2408657370341165,0
6697,943,119.4374151795238,POS,Travel,TR,18,0.1588332353664812,0.2857938042719199,0
8467,353,24.61017777054046,QR,Clothing,FR,23,0.2449388180641019,0.066918142379482,0
5987,602,102.26130953232789,QR,Food,DE,13,0.0256782196542449,0.1524534918885527,0
7339,431,145.87996351298148,QR,Travel,DE,19,0.0844302663676604,0.1766805019158224,0
5032,824,86.39528012579166,POS,Grocery,FR,6,0.1098808359101471,0.2419426542974301,0
6023,9,133.30448709132435,ATM,Electronics,DE,18,0.0067179285613577,0.2586760265451673,0
7147,632,81.86690143219606,POS,Grocery,US,23,0.2131690526460898,0.065350219541231,0
4651,446,6.62180317806218,POS,Clothing,DE,14,0.1626177171612008,0.1059528273897529,0
8907,897,78.0990719103456,Online,Clothing,TR,11,0.2283788253067907,0.140966172330047,0
4196,164,49.29193673725163,Online,Electronics,US,16,0.217304513358799,0.145287697496813,0
2245,713,82.75924346663524,ATM,Clothing,FR,21,0.2544253307805963,0.2893027900134999,0
4106,583,65.3605506145021,QR,Food,UK,13,0.2887694336801633,0.1166754008388327,0
8286,319,31.054172564133367,ATM,Food,DE,22,0.1523795089577831,0.2397820198364608,0
642,674,83.66607170455066,POS,Travel,UK,11,0.2723151091060369,0.1700369104280061,0
2409,270,145.74617400589156,ATM,Clothing,FR,16,0.0768964702787741,0.1986639759777134,0
8195,801,58.32157742487306,ATM,Clothing,US,16,0.0806896576327039,0.0340624704197176,0
5486,237,137.87645696043074,Online,Grocery,TR,6,0.2932676261992561,0.0224676193664442,0
6087,247,102.8343738649219,ATM,Grocery,TR,23,0.297901905184679,0.0889909895996118,0
7189,261,70.81525486190381,POS,Food,TR,18,0.0127263318097385,0.0828327932773629,0
4220,23,79.83522090414537,POS,Grocery,TR,21,0.2306590964517799,0.1581312135294862,0
1470,386,83.75525926798875,QR,Food,TR,16,0.2306120294746889,0.2346777500361907,0
1839,887,177.22210494371328,POS,Travel,TR,19,0.0958145667465893,0.2358937488588386,0
956,205,99.88471063145872,ATM,Clothing,TR,20,0.1909615268081548,0.1240572665830368,0
989,32,127.6500835951826,QR,Travel,FR,19,0.1300495419021843,0.0688642006720264,0
431,823,47.18879796659835,Online,Grocery,US,6,0.1514109725658677,0.0303078741832163,0
7136,371,173.5051390859348,POS,Electronics,TR,15,0.0842334816926441,0.0108674812348484,0
910,269,46.80031917172233,QR,Food,UK,15,0.090763214750932,0.0734321672226859,0
8478,444,65.23112672581186,Online,Food,TR,21,0.0712669408679154,0.1057207278780907,0
6210,535,135.905039443701,Online,Clothing,UK,14,0.1062865041655336,0.1620957345576367,0
6645,232,114.70124798054572,QR,Grocery,UK,19,0.1751975217032105,0.2308615757031716,0
5647,931,110.02250195644233,ATM,Food,US,12,0.0513203251912596,0.113650977785263,0
2276,189,101.5713504676923,Online,Clothing,DE,9,0.1452200809136703,0.0583712666225893,0
2498,860,114.2935892685058,POS,Travel,US,16,0.2909345354080387,0.0085616203323668,0
3153,147,48.79086797761328,ATM,Food,UK,6,0.1271487621778265,0.1424684355488035,0
4850,611,130.42398406532436,POS,Grocery,DE,19,0.0042381100779567,0.2159914993531136,0
1814,708,83.96268056827209,QR,Grocery,US,17,0.1291940114142261,0.2897111209954442,0
6229,114,17.60565530715779,QR,Clothing,TR,8,0.2884803993043419,0.1279570620706216,0
9514,261,1745.4387909264933,QR,Electronics,FR,3,0.8754555724183368,0.9592061749266418,1
6785,422,86.78976848334153,ATM,Grocery,FR,16,0.2506667380046244,0.2795866201386526,0
5776,687,46.266120100844674,QR,Clothing,DE,10,0.1295982225588869,0.2446594894889076,0
2919,223,22.979446802482613,QR,Clothing,DE,9,0.0767187635835612,0.0364973107381051,0
2126,186,125.45141770339876,QR,Electronics,US,21,0.0170868084243107,0.1868963748608961,0
3560,486,138.8591136052411,POS,Clothing,UK,15,0.0066503200774277,0.2014535095676893,0
6574,71,19.125511037921328,QR,Grocery,FR,14,0.0479048840205558,0.1789491131914957,0
6584,974,135.28919426020155,POS,Electronics,FR,8,0.0865984419090084,0.2574393242189559,0
1501,936,96.72562309891926,QR,Food,US,9,0.2791467859759377,0.0111580673918944,0
5961,904,146.24573346092717,POS,Grocery,US,12,0.238940522921198,0.20748642671499,0
7806,34,67.6339699249234,ATM,Food,FR,16,0.1722164576548086,0.2474594463537845,0
5730,325,138.4307718833481,QR,Clothing,UK,12,0.042847315258831,0.0296941740935843,0
84,161,1.0,ATM,Travel,DE,19,0.2899463699873159,0.2894277447719554,0
3795,252,1.0,ATM,Grocery,DE,8,0.1539428318899395,0.2691301843779357,0
3484,412,117.0044705731952,QR,Electronics,TR,13,0.2538554445818456,0.0478937976192466,0
2891,70,92.88597516036111,POS,Grocery,UK,23,0.2165619462198288,0.2054852725217529,0
7415,560,100.5566296358672,Online,Electronics,DE,17,0.027435514033504,0.2468293048805609,0
5256,654,38.64354315449897,POS,Electronics,FR,8,0.2638140044533449,0.1232200291093833,0
2689,975,100.24552792817768,QR,Grocery,US,15,0.2769483623101121,0.2451206011440412,0
6003,485,101.50069213083124,POS,Food,FR,23,0.1477622011736851,0.1971617971997679,0
4401,469,129.16861156357075,ATM,Clothing,TR,23,0.1091690340199527,0.2018083891025325,0
9113,148,126.85636043686516,ATM,Food,FR,10,0.2034134957356113,0.1753932508276485,0
7938,227,145.78323482420348,POS,Travel,DE,6,0.1899049875336973,0.0182771127482146,0
832,725,132.9467677426842,POS,Travel,DE,9,0.0553899729224439,0.2075958683781388,0
7438,800,125.33436897595924,QR,Grocery,FR,10,0.1276017198064318,0.2389148419419706,0
6683,964,169.15785845667335,Online,Grocery,FR,12,0.080003453599741,0.0151624677228099,0
8175,799,49.44805686329,POS,Grocery,US,23,0.0709760061580634,0.1280614112626649,0
7288,834,103.5429452410158,ATM,Travel,FR,6,0.0182630957145497,0.044770114958046,0
4993,854,70.17185352076736,QR,Electronics,FR,6,0.1675789373394548,0.1696378281967631,0
640,628,92.3749964924844,POS,Electronics,FR,20,0.1877752338303447,0.0783649345090384,0
2149,5,11.986874970999551,Online,Clothing,FR,15,0.2263731300133532,0.1812764249350012,0
1106,820,86.66934933602315,ATM,Grocery,DE,17,0.0537109591225166,0.2474445769491302,0
7091,165,42.80332147012367,QR,Travel,TR,8,0.109055917544135,0.0286107001998791,0
1974,49,153.65104974018112,POS,Electronics,FR,21,0.1520457554701832,0.0203399528842187,0
2854,590,131.06951682691505,QR,Clothing,TR,10,0.2933945685998158,0.1424566592563197,0
3732,903,57.49328986411908,Online,Food,UK,16,0.2336244729108277,0.2510440959694043,0
6062,148,66.19254739741416,POS,Clothing,US,11,0.16627969715623,0.1683908646724002,0
7334,770,105.00059370606904,Online,Electronics,US,8,0.1917383069815176,0.1070177203565204,0
9133,707,17.50423039861232,Online,Grocery,UK,22,0.2669018624034757,0.1847345773186481,0
9836,944,2330.2898901223143,QR,Clothing,DE,13,0.8515419123979591,0.7005303802572368,1
5602,251,37.54146901765547,POS,Electronics,TR,11,0.1171239215530371,0.2789955437391417,0
7722,826,4.842839701316095,Online,Electronics,DE,18,0.0444996597352727,0.10520309727568,0
4364,801,57.94559364940158,POS,Travel,TR,9,0.2441950812497853,0.2265491919231728,0
5564,762,44.79533444147271,Online,Food,US,10,0.050942296217408,0.0365316660596982,0
8992,548,80.4935904513275,POS,Grocery,UK,19,0.1304946387519682,0.0004687476206184,0
3873,295,122.41587812150786,QR,Food,UK,11,0.1242779261098628,0.2703854859872334,0
7750,656,147.70488301879877,ATM,Food,US,20,0.0141538686018208,0.2780280124955466,0
9778,959,1841.032004595765,Online,Travel,FR,5,0.7363254853602256,0.9654965817012288,1
9863,270,6253.210886064559,QR,Travel,DE,1,0.9588636634682696,0.7416581219293874,1
1499,658,88.51323342510747,Online,Clothing,DE,17,0.0317083098173065,0.0493224080511565,0
3015,305,103.43984391698449,POS,Electronics,FR,21,0.1845492732596437,0.174300795546304,0
721,493,79.71558100968734,QR,Clothing,US,15,0.1284448876007499,0.209688969777833,0
6593,753,132.02533409785462,POS,Electronics,FR,7,0.0769403889222646,0.0620763452851723,0
869,417,44.424730964943805,POS,Grocery,UK,10,0.0501367152249351,0.0121219026934475,0
8930,848,60.35343518155825,POS,Electronics,DE,12,0.2021284255020253,0.0128205220513428,0
1897,803,132.59324263465476,Online,Clothing,TR,9,0.1875434173594222,0.0473473027870293,0
1189,801,142.63401879135054,POS,Travel,US,10,0.1603085020878523,0.0674037158849352,0
5667,467,120.6740807939781,QR,Food,FR,15,0.1276176123563243,0.2914483541303196,0
9117,279,115.25865915644724,POS,Food,US,8,0.1606809937968595,0.2935314204543991,0
92,473,105.0516743991398,Online,Clothing,DE,12,0.1265817476150498,0.2770249726874853,0
3547,904,65.49295812255527,Online,Grocery,FR,6,0.2352730622811193,0.0605131620473947,0
482,595,115.3349186829718,POS,Travel,DE,20,0.0592540828145555,0.0508715146062102,0
8047,267,51.191549076573104,POS,Grocery,UK,15,0.2406249477479945,0.1663804621847796,0
5493,155,63.27330908259843,Online,Electronics,US,19,0.279940685806205,0.0588871379833653,0
9240,441,101.36862393466043,POS,Grocery,DE,7,0.1921970400010813,0.1493441608443018,0
2959,637,40.608579331451885,POS,Grocery,FR,11,0.1089861164768188,0.2033081572121622,0
5933,300,67.90015027733324,Online,Clothing,TR,20,0.1188593264380584,0.2616089424896448,0
1149,755,6.6363224182362615,ATM,Electronics,TR,10,0.299250820394203,0.1952485337164444,0
5672,193,88.32242282118091,POS,Food,TR,18,0.0903616183317455,0.0694667110151123,0
3401,163,1.0,ATM,Grocery,TR,21,0.2524703578351037,0.2731574976189463,0
1573,316,176.1355649648085,ATM,Travel,DE,23,0.1761436305362746,0.1776192384390819,0
1994,109,1.0,ATM,Food,DE,7,0.0461932701641317,0.0964858632977413,0
5084,435,174.17816208129796,ATM,Clothing,US,13,0.074716876537065,0.1582158107431023,0
414,488,139.58271030467628,QR,Travel,UK,8,0.1958698177404886,0.1016209822064287,0
2693,229,68.82204723504299,Online,Electronics,UK,12,0.0190104741721028,0.2553760662800999,0
3194,854,65.46957292583383,ATM,Food,US,11,0.1277114196496651,0.1792678699748482,0
8011,886,142.61815674001787,ATM,Travel,UK,9,0.1701171322450833,0.0199156210741408,0
3231,600,113.72379007889046,POS,Clothing,DE,16,0.2071350368680581,0.222335902445308,0
2171,724,166.5079677677364,QR,Travel,TR,7,0.2463071715607668,0.0748593315523824,0
4834,790,167.7830947944964,Online,Grocery,TR,10,0.0811194329366321,0.2349828323366783,0
1941,750,141.3054918346935,Online,Electronics,TR,13,0.0867460130424642,0.1852052464588954,0
2012,85,140.952746921035,QR,Clothing,FR,12,0.2961793122204491,0.0414799574129601,0
912,700,170.61903355463505,Online,Food,TR,18,0.2180107395347691,0.1321574347547663,0
4659,426,1.5051603279700745,QR,Electronics,US,7,0.1459152606774356,0.2786077261451255,0
573,361,73.75935831588552,ATM,Clothing,DE,8,0.1229601638355769,0.2627324280478735,0
9173,168,32.91905121273014,Online,Clothing,TR,8,0.0261174662998261,0.0698556167771739,0
6221,911,122.170284377111,QR,Grocery,UK,10,0.2267010208803387,0.1224285771094507,0
3996,604,79.99377076406283,ATM,Electronics,UK,8,0.0698468996676542,0.041329917481101,0
2599,4,49.13940710499204,QR,Travel,UK,12,0.2767398319204171,0.2291682631875542,0
9259,281,75.48217017376584,POS,Grocery,UK,16,0.2703542030047884,0.2346808730238243,0
127,336,89.86916161978402,ATM,Electronics,TR,22,0.269052212721156,0.1908873874030725,0
5570,428,177.4037199272054,POS,Clothing,US,20,0.1209873405854884,0.2252200151332931,0
2477,962,94.17975502694496,ATM,Travel,DE,9,0.1069090375679379,0.0387199283557339,0
881,336,146.80512175984757,Online,Clothing,FR,9,0.2702710100546824,0.1762985380869926,0
1437,943,53.35684441032034,Online,Electronics,US,18,0.0410126912950533,0.0046472852362167,0
5760,969,162.96582899475254,POS,Electronics,FR,18,0.1085355446043609,0.1630204224252418,0
8887,13,92.21387392663289,QR,Food,UK,9,0.0123000383264847,0.0378138741983698,0
4868,733,138.89688837901534,POS,Travel,US,6,0.2390418184563394,0.2394398290191955,0
2326,183,97.4407577179786,QR,Travel,UK,9,0.1230220751999826,0.2835898322953319,0
7479,998,147.94750537251198,QR,Travel,TR,17,0.2848222055962105,0.0264581409801541,0
8030,50,79.19273917441362,POS,Grocery,DE,13,0.0066998854300642,0.2483584157149285,0
4329,831,199.2972388044004,QR,Grocery,UK,23,0.1071673783104665,0.1680092608575054,0
7011,120,102.34710827248792,Online,Clothing,UK,13,0.0750009761401852,0.2372442205192342,0
7756,551,64.60718762975358,POS,Food,UK,20,0.0753535218445025,0.1634239193655492,0
4869,372,92.7834766098453,ATM,Grocery,UK,6,0.154051327239193,0.2492328955107486,0
5864,945,133.06181740574294,POS,Electronics,TR,14,0.1969839120180567,0.2799111355627841,0
4504,611,129.7899737708166,QR,Clothing,DE,20,0.2017318328168769,0.0560540704043684,0
964,209,52.412776335414,Online,Clothing,TR,12,0.0529633304139144,0.077047726704319,0
7149,418,30.16875170815247,QR,Travel,UK,20,0.0568633905365388,0.2908019012988749,0
7774,511,143.24791029188378,QR,Grocery,US,20,0.1616473500206392,0.2892487291061869,0
8540,155,82.00334142595682,ATM,Travel,DE,21,0.2251592091500377,0.0109123019217493,0
6471,351,138.9286448638925,ATM,Grocery,US,17,0.1429386731126112,0.2518160674574124,0
6178,403,137.9687749694726,POS,Travel,DE,20,0.0907320169312686,0.1861262282056069,0
8074,414,78.50340145378959,Online,Electronics,US,12,0.0168858387975933,0.0430049290351817,0
6534,878,91.00456845992372,POS,Electronics,TR,13,0.1041943958053875,0.2098151645905539,0
9589,773,2016.502073235234,POS,Grocery,TR,18,0.991628473547658,0.709412137495538,1
2349,246,116.0127390644077,ATM,Clothing,DE,7,0.1333737665622074,0.2597534993350318,0
4675,888,32.66282407407304,ATM,Electronics,TR,15,0.0697962764715145,0.2919287790446966,0
3854,882,58.43469341798577,POS,Food,UK,10,0.2330407554279315,0.2770977246833695,0
2544,110,30.50676295492353,POS,Grocery,UK,23,0.1472158260920946,0.0064159750880518,0
4044,178,154.86106648359123,ATM,Electronics,TR,7,0.0520427146671739,0.0519053230385918,0
6261,497,158.76122277839164,POS,Clothing,DE,22,0.0911295826461954,0.2331853977476415,0
5207,615,1.0,Online,Food,US,13,0.1453217675066037,0.229754044254246,0
5134,107,102.54192633049196,QR,Food,DE,13,0.2017358307247364,0.0312988816894653,0
6408,531,131.96465016327204,POS,Electronics,US,18,0.2280251545251559,0.2918163667836248,0
485,458,114.27779447701984,Online,Electronics,FR,16,0.1136391072444403,0.2900038002297842,0
4267,926,136.10134791782218,POS,Electronics,US,10,0.2407344236608021,0.182105025651312,0
6812,254,180.2345314940516,Online,Electronics,FR,6,0.0623542461312738,0.2013244926792046,0
7340,769,143.820768323232,POS,Travel,DE,10,0.2727222927221359,0.1603728114939834,0
6181,367,121.12518132462688,QR,Grocery,UK,20,0.0021384900877426,0.0133781659117102,0
5708,16,101.20535841439474,Online,Travel,UK,16,0.0326563208028012,0.0347366177122737,0
9742,825,187.0819198022383,Online,Food,US,2,0.7600452394440412,0.8035134296915493,1
8523,680,16.84722425597404,QR,Clothing,TR,23,0.0231500673975807,0.0666180114680308,0
6652,51,80.26108716231587,ATM,Travel,UK,6,0.1087309705454956,0.0668793258426887,0
1876,58,25.006618036874144,Online,Electronics,US,22,0.176964902746538,0.0755098787309028,0
3698,170,117.52507484110522,POS,Grocery,TR,20,0.105772949080536,0.1454723499442268,0
8481,707,134.46034348245382,ATM,Food,FR,20,0.2025544972981329,0.2225175158759096,0
9677,741,2035.3630781069228,POS,Travel,US,4,0.8682303716602189,0.9371350512705604,1
526,49,17.291177988617065,QR,Grocery,FR,18,0.1446167845853481,0.1599366963514499,0
1679,789,1.0,QR,Food,FR,8,0.1840656262455114,0.0579330963197275,0
3807,844,26.888551373947635,QR,Food,UK,23,0.2579298852034841,0.0299728900845312,0
2158,176,1.0,POS,Electronics,UK,10,0.120944319650887,0.2884579970318614,0
8923,323,48.89493530179311,Online,Clothing,UK,13,0.093661517233858,0.2790944945324319,0
2905,617,141.04909673689502,Online,Travel,UK,19,0.0157396178671389,0.0338233082227397,0
2526,456,99.26531234872202,QR,Electronics,UK,23,0.2748392730259425,0.0193483668395195,0
4718,619,163.62703162927505,Online,Electronics,UK,8,0.1461390076964117,0.1397893308397225,0
8385,650,1.0,ATM,Electronics,FR,10,0.146743936436763,0.0932325372731893,0
7318,615,118.76347245216488,ATM,Grocery,FR,12,0.2986389799209406,0.1118911193413261,0
1150,506,68.08483792845581,QR,Food,TR,21,0.215979652587929,0.1279188978886976,0
2049,734,27.755133851787026,POS,Food,FR,20,0.1518093848295286,0.2063639161760701,0
2722,889,77.08059615731565,QR,Clothing,DE,20,0.1974593435764478,0.1437006764322394,0
5100,740,111.92350794572737,POS,Electronics,US,12,0.149880611434727,0.0728914373155889,0
2019,855,75.00802012991679,QR,Travel,US,10,0.131277675992137,0.1884062367203018,0
4210,115,82.72922879680834,QR,Grocery,US,14,0.0397980722320226,0.2807671733156521,0
5680,892,44.08238869997591,Online,Electronics,FR,6,0.1382093213792291,0.1010149853801224,0
4921,118,112.2217673989509,ATM,Travel,FR,15,0.2728664973901191,0.0879898290410308,0
8906,417,46.54411696505893,Online,Grocery,UK,21,0.0102312018580806,0.0091286433977444,0
1813,539,100.59629903857382,POS,Electronics,TR,13,0.0676529951460496,0.2636201092352585,0
8424,459,155.36471286928054,POS,Electronics,TR,6,0.0800796229909753,0.1259153052977738,0
4060,731,88.44186123161637,ATM,Travel,TR,8,0.1872444004790696,0.2168083665739677,0
566,244,99.88936652647187,ATM,Travel,US,15,0.0521125181952074,0.2396246185520007,0
3036,970,42.12159711157015,Online,Food,TR,23,0.1233866761867827,0.1961856274369804,0
736,188,170.92012730182913,ATM,Grocery,UK,12,0.1156218447838511,0.064119968328081,0
8751,856,159.2030807204241,Online,Clothing,FR,17,0.008236771082286,0.2534323391973389,0
7546,356,107.75735093412352,ATM,Travel,FR,8,0.2470433284441717,0.1351307607369074,0
2133,733,116.20886542984978,POS,Electronics,FR,19,0.1374705927151931,0.013917173235381,0
4066,98,97.05267332405232,QR,Grocery,UK,10,0.2054504620525597,0.297577515502462,0
612,602,125.86686473418204,Online,Electronics,DE,17,0.2150404722794345,0.1831859638813086,0
2213,472,71.39240335387278,Online,Clothing,FR,9,0.1263275449722925,0.2947732722487555,0
9520,356,2734.2593194834694,ATM,Travel,FR,1,0.98914244210486,0.8877187427813973,1
5351,379,75.45867600429754,ATM,Clothing,UK,15,0.1873527871186277,0.0288494448335703,0
1660,504,51.6559237017991,POS,Electronics,DE,12,0.1453477832924822,0.1942550005599229,0
3837,351,148.79410416538758,POS,Grocery,UK,17,0.0703630035342574,0.0912159378932362,0
737,163,83.07821075925904,POS,Grocery,US,22,0.1410750279111479,0.0761304486406937,0
4217,94,88.6047726386563,QR,Electronics,TR,18,0.2394234453234748,0.1703274788906452,0
2338,176,44.55918393567273,Online,Grocery,TR,19,0.0548460702336421,0.1155348042365756,0
852,894,105.32674835268902,QR,Food,DE,17,0.201585705152356,0.0181404014170541,0
9653,633,3454.9213077914587,ATM,Grocery,US,13,0.9881111112057702,0.7621547941553546,1
9146,538,1.0,QR,Electronics,US,22,0.1777006179583556,0.1118932723827788,0
88,357,1.0,QR,Grocery,UK,11,0.0728848489516906,0.0434003029529093,0
2900,430,118.5730344158755,QR,Food,UK,9,0.2898535438975504,0.0325430613850736,0
5766,535,27.20425402670972,Online,Food,US,20,0.2350492118280824,0.2668937369109733,0
1099,412,67.96575032511996,QR,Grocery,FR,20,0.1762452098949856,0.1935018773555403,0
8527,415,134.86753723190336,POS,Clothing,DE,20,0.1760389787509112,0.1332026694412725,0
2045,342,60.35681974638408,POS,Travel,FR,13,0.132336048280841,0.0101502530855103,0
4087,216,1.0,Online,Grocery,DE,7,0.236457095222062,0.019811562560646,0
6681,605,65.7859231787146,POS,Electronics,UK,9,0.2186944994112459,0.0441648457151905,0
4714,375,39.48691045765306,POS,Travel,UK,17,0.0188966498753915,0.1620315950822935,0
5208,335,118.8614793297423,Online,Grocery,UK,13,0.1693018694911204,0.2836321435607186,0
4019,908,112.5072223866277,Online,Clothing,UK,19,0.1378231582415528,0.1234466471159768,0
7935,160,172.97690874389707,Online,Electronics,UK,19,0.0451939693619824,0.1312483383153829,0
1746,457,1.0,Online,Electronics,FR,12,0.0301333232701523,0.0747451704753955,0
8505,344,16.028669030764362,QR,Travel,FR,11,0.1675584832247658,0.2331515994441415,0
3122,870,164.66849437428354,Online,Clothing,FR,14,0.1930619436340211,0.2120017574996164,0
8191,307,181.90277991854705,POS,Clothing,TR,7,0.0362315583306731,0.1234493431938986,0
225,631,148.46152938059873,ATM,Electronics,FR,11,0.174718898610228,0.0777362927190136,0
9675,124,1210.7652988911495,ATM,Clothing,FR,7,0.7030789918851056,0.7464986285190436,1
6924,604,75.75800379155676,QR,Food,DE,18,0.2736022316130483,0.2096994413062524,0
2907,63,1.0,QR,Clothing,UK,9,0.2465253826551366,0.03187923796668,0
6284,533,76.6101268011933,ATM,Electronics,TR,21,0.0491426149212828,0.2753764212423072,0
8335,425,108.87432077389072,POS,Travel,TR,9,0.2850759583675004,0.1892802598104528,0
831,9,190.5163795361348,ATM,Travel,US,15,0.2579362295744645,0.2407806450828594,0
722,504,130.8211052407367,ATM,Electronics,US,8,0.1237485464613601,0.0061156805788515,0
4797,120,137.63192672396184,Online,Grocery,TR,23,0.1554956943207091,0.2199290712190427,0
1486,504,95.94880816306002,ATM,Food,UK,21,0.2426074243577439,0.1693573101447243,0
8102,838,62.11474993136968,Online,Grocery,FR,20,0.1114399247626256,0.0527152116228505,0
8975,939,142.4228228235032,ATM,Food,US,17,0.1263887419059958,0.2781206604586737,0
486,247,106.30311640017024,POS,Grocery,DE,11,0.2593022376282052,0.0315270034331993,0
4582,78,162.12186432628454,ATM,Clothing,DE,17,0.2347024152437553,0.0072653308008338,0
7736,702,37.49556624530384,POS,Grocery,DE,23,0.0558523785900186,0.2779891965509429,0
4148,601,92.59455102640584,ATM,Electronics,US,14,0.1209979711890432,0.2158357649554616,0
7218,906,50.61486561722065,Online,Clothing,FR,19,0.2263450209931939,0.0383467093806211,0
1175,38,98.48736691372898,ATM,Food,UK,22,0.1477606813104214,0.2493352899100931,0
149,29,89.1542504786731,POS,Grocery,FR,12,0.2777799839339516,0.0561421617975795,0
5113,903,159.12584588351567,QR,Food,TR,18,0.0346580155596569,0.2169053990656775,0
469,215,133.25112347219869,ATM,Electronics,DE,11,0.014760577404385,0.1850620262282239,0
6657,50,82.09010043561119,QR,Grocery,US,8,0.1956149843917833,0.0267378982541017,0
4090,546,1.0,QR,Food,DE,14,0.006893747028428,0.2167574597467682,0
3819,235,108.38084927646892,Online,Electronics,DE,8,0.1858813907629705,0.1777662154395284,0
3844,224,76.67754040465653,QR,Food,TR,7,0.0397882712887238,0.0859460599699325,0
